2111,芙丝芙丝（VOSS）苏打水饮料（含气）800ML*12整箱,芙丝（VOSS）,挪威,460,10,N,459.9,1,苏打水,饮料
2112,火山鸣泉克东天然苏打水330ml,火山鸣泉,中国大陆,420,10,N,75,1,苏打水,饮料
2113,天缘泽水 五大连池天然苏打水 350ml*12瓶 整箱 礼盒装非饮料矿泉水,天缘泽水,中国大陆,490,9,N,79,1,苏打水,饮料
2114,元気森林卡曼橘味罐装苏打气泡水,元気森林,中国大陆,580,7,N,129,1,苏打水,饮料
2115,宾得宝375ml,宾得宝（Bundaberg）,澳大利亚,300,10,N,15.8,1,苏打水,饮料
2116,元気森林 元气森林 白桃味+青瓜味无糖气泡水 苏打气泡水饮料组合 480ml*24瓶,元気森林,中国大陆,550,7,N,129.9,1,苏打水,饮料
2117,恒大 原味苏打水饮料 无糖无汽弱碱性水 500ml*24瓶 整箱,恒大,中国大陆,550,7,N,79,1,苏打水,饮料
2118,名仁苏打泡腾片,名仁（mingren）,河南省焦作市,570,9,N,39.9,1,苏打水,饮料
2119,汇善谷饮用水天然矿泉水,汇善谷（huishangu）,中国大陆,310,9,N,23.9,1,苏打水,饮料
2120,雅绿霈弱碱性饮用水,雅绿霈,中国台湾,610,6,N,240,1,苏打水,饮料
2121,元気森林 福気礼盒 元气森林无糖罐装苏打气泡水 送礼佳品 330ml*12罐 ,元気森林,中国大陆,420,6,N,64.9,1,苏打水,饮料
2122,宾得宝汽水饮料,宾得宝（Bundaberg）,澳大利亚,400,8,N,99,1,苏打水,饮料
2123,火山鸣泉 苏打水克东天然苏打水 备孕弱碱性水330ml×15瓶整箱 饮用水 整箱,火山鸣泉,中国大陆,680,6,N,75,1,苏打水,饮料
2124,天地精华西柚味410ml*15瓶/箱,天地精华,中国大陆,650,10,N,28.5,1,苏打水,饮料
2125,汇善谷饮用水天然矿泉水,汇善谷（huishangu）,中国大陆,370,6,N,60,1,苏打水,饮料
2126,宾得宝375ml,宾得宝（Bundaberg）,澳大利亚,640,6,N,15.8,1,苏打水,饮料
2127,汇善谷饮用水天然矿泉水,汇善谷（huishangu）,中国大陆,730,7,N,23.9,1,苏打水,饮料
2128,火山鸣泉 苏打水克东天然苏打水 备孕弱碱性水1260ml×6瓶整箱 饮用水 整箱,火山鸣泉,中国大陆,360,10,N,87,1,苏打水,饮料
2129,依能 原味经典 无糖无汽弱碱 苏打水饮料 350ml*15瓶 塑膜量贩装,依能,中国大陆,430,7,N,26.9,1,苏打水,饮料
2130,【克东馆】舒达源 克东天然苏打水400ml*24瓶 整箱饮用水矿泉水,舒达源,中国大陆,300,10,N,168,1,苏打水,饮料
2131,元気森林 元气森林燃茶果茶气泡水茶饮料苏打水6瓶组合尝鲜装 超值体验装,元気森林,中国大陆,640,7,N,39.9,1,苏打水,饮料
2132,水易方天然苏打水,水易方（SYF）,中国黑龙江省克东县,500,10,N,149,1,苏打水,饮料
2133,九日【京东超市】九日冰祖进口饮品雪碧牛奶苏打汽水milkis碳酸饮料批发500ml*4瓶,九日（jiur）,韩国,350,7,N,35.9,1,苏打水,饮料
2134,5°C无气弱碱性,5°C（HORIEN5°C）,黑龙江省齐齐哈尔市克东县宝泉镇,400,7,N,171,1,苏打水,饮料
2135,依能 免运费 包邮 西柚苏打水饮料无糖无气弱碱性350ml*15整箱装【官方旗舰店】,依能,中国大陆,540,9,N,27.9,1,苏打水,饮料
2136,澳小蜜澳小蜜碳酸饮料（蜂蜜味6连包）250ml,澳小蜜,马来西亚,580,10,N,49.9,1,苏打水,饮料
2137,倍特倍特 天然苏打矿泉水4.55L*2桶 整箱,倍特（beite）,中国大陆,400,7,N,62,1,苏打水,饮料
2138,阿尔卑斯500ml*24瓶,阿尔卑斯（alpenwater）,中国大陆,650,7,N,69,1,苏打水,饮料
2139,可口可乐怡泉+C 330ml×24听/箱,可口可乐（Coca-Cola）,中国大陆,340,10,N,79.9,1,苏打水,饮料
2140,味丹WD-QPS-NM-560-24,味丹（VEDAN）,中国台湾,390,10,N,132,1,苏打水,饮料
2141,名仁（mingren） 苏打水饮料 水蜜桃果味饮料桃汁饮料375ml*24瓶,名仁（mingren）,中国大陆,340,6,N,65,1,苏打水,饮料
2142,可口可乐饮料,可口可乐（Coca-Cola）,中国大陆,750,9,N,49.9,1,苏打水,饮料
2143,宾得宝375ml,宾得宝（Bundaberg）,澳大利亚,550,7,N,15.8,1,苏打水,饮料
2144,野岭 天然饮用水550ml*20瓶剐水饮料弱碱性矿物质水山泉水非纯净水矿泉水苏打水 1箱,野岭,中国大陆,410,10,N,29.9,1,苏打水,饮料
2145,雅绿霈弱碱性饮用水,雅绿霈,中国台湾,440,8,N,240,1,苏打水,饮料
2146,宾得宝375ml,宾得宝（Bundaberg）,澳大利亚,740,6,N,15.8,1,苏打水,饮料
2147,【克东馆】汇源乐碱 克东天然苏打水380ml*24瓶 碱性水非饮料饮用水备孕水矿泉水,汇源乐碱,中国大陆,700,8,N,148,1,苏打水,饮料
2148,栗子园 体碱原味苏打水饮料400ML*24瓶弱碱性无糖无汽矿泉水饮品可备孕调酒 整箱装,栗子园,中国大陆,380,7,N,69.9,1,苏打水,饮料
2149,法国进口Perrier/巴黎水含气矿泉水/苏打水柠檬味330ml*24瓶/箱,巴黎水（Perrier）,法国,660,6,N,135,1,苏打水,饮料
2150,栗子园208,栗子园,中国大陆,440,7,N,69.9,1,苏打水,饮料
2151,燕京 至简苏打水380ml*24瓶/箱饮料饮用水无糖无气 ,燕京,中国大陆,640,8,N,59.9,1,苏打水,饮料
2152,汇善谷饮用水天然矿泉水,汇善谷（huishangu）,中国大陆,300,10,N,26.9,1,苏打水,饮料
2153,火山鸣泉 苏打水克东天然苏打水 备孕弱碱性水330ml×15瓶整箱 饮用水 整箱,火山鸣泉,中国大陆,400,6,N,75,1,苏打水,饮料
2154,栗子园 体碱柠檬苏打水饮料400ml*24瓶无汽果味矿泉水饮品可调酒备孕 整箱装,栗子园,中国大陆,440,6,N,69.9,1,苏打水,饮料
2155,优珍苹果醋,优珍,河南省新乡市,710,6,N,89,1,苏打水,饮料
2156,Q+ 天然苏打水 弱碱性家庭饮用水 无糖无气原味苏打矿泉水非饮料 380ml*12瓶,Q+,中国大陆,730,8,N,66,1,苏打水,饮料
2157,【克东馆】舒达源 克东天然苏打水550ml*24瓶备孕矿泉水,舒达源,中国大陆,390,7,N,196,1,苏打水,饮料
2158,云臣天然苏打水 360ml*15瓶/箱 整箱,云臣（Yocharm）,中国河南,350,7,N,45,1,苏打水,饮料
2159,元気森林白桃味苏打气泡水,元気森林,中国大陆,660,7,N,77,1,苏打水,饮料
2160,恒大 柠檬味苏打水饮料 无糖无汽弱碱水 500ml*24瓶 整箱,恒大,中国大陆,510,10,N,79,1,苏打水,饮料
2161,香港进口 玉泉（schweppes） 忌廉奶油苏打汽水330ml*24罐  ,玉泉（schweppes）,中国香港,460,10,N,168,1,苏打水,饮料
2162,依能 免运费 包邮 加锌苏打水饮料无糖无气弱碱性350ml*6瓶装【官方旗舰店】,依能,中国大陆,660,6,N,17.9,1,苏打水,饮料
2163,Q+ 天然苏打水 弱碱性家庭饮用水 无糖无气原味苏打矿泉水非饮料 380ml*24瓶,Q+,中国大陆,410,7,N,129.6,1,苏打水,饮料
2164,栗子园321,栗子园,中国大陆,390,7,N,69.9,1,苏打水,饮料
2165,元気森林青瓜味苏打气泡水,元気森林,中国大陆,680,9,N,66,1,苏打水,饮料
2166,依能 免运费 包邮 西柚苏打水饮料无糖无气弱碱性500ml*15整箱装【官方旗舰店】,依能,中国大陆,310,6,N,34.9,1,苏打水,饮料
2167,舒达源 克东天然苏打水 1.25l*9瓶装 大瓶经济实惠装整箱碱性苏打矿泉饮用水,舒达源,中国大陆,440,7,N,149,1,苏打水,饮料
2168,天地精华 天然矿泉水350ml*20瓶2箱小瓶矿泉水饮料 饮用水非苏打水纯净水 2箱,天地精华,中国大陆,700,8,N,68.8,1,苏打水,饮料
2169,倍特天然苏打矿泉水360ml*12瓶 整箱,倍特（beite）,中国大陆,590,9,N,69.9,1,苏打水,饮料
2170,5°C活力恩 含气果味苏打饮料PET,5°C（HORIEN5°C）,黑龙江省齐齐哈尔市克东县宝泉镇,500,9,N,67.5,1,苏打水,饮料
2171,名仁 荔枝味苏打气泡水无糖0卡路里添加木糖醇饮料饮品330ml*24罐整箱,名仁（mingren）,中国大陆,440,9,N,65,1,苏打水,饮料
2172,乐事薯片,乐事（Lay,中国大陆,230,1,N,2.9,1,薯片,零食
2173,乐事零食大礼包580g,乐事（Lay,中国大陆,240,2,N,65,1,薯片,零食
2174,乐事薯片,乐事（Lay,北京、上海、武汉,370,3,N,16.9,1,薯片,零食
2175,乐事薯片,乐事（Lay,中国大陆,240,2,N,16.8,1,薯片,零食
2176,薯片,乐事（Lay,中国大陆,450,2,N,2.9,1,薯片,零食
2177,好丽友薯愿,好丽友（orion）,河北廊坊,300,3,N,17.9,1,薯片,零食
2178,乐事薯片,乐事（Lay,上海/北京/武汉,330,4,N,9.4,1,薯片,零食
2179,乐事薯片,乐事（Lay,中国大陆,260,4,N,6.5,1,薯片,零食
2180,乐事薯片,乐事（Lay,上海/北京/武汉,220,2,N,9.4,1,薯片,零食
2181,乐事薯片,乐事（Lay,北京/上海/武汉,370,4,N,16.9,1,薯片,零食
2182,品客薯片混合口味,品客（Pringles）,江苏省昆山市,290,3,N,21.5,1,薯片,零食
2183,口水娃零食大礼盒 1100g,口水娃,中国江苏苏州市,370,1,N,39.9,1,薯片,零食
2184,可比克薯片,可比克,中国福建,270,3,N,18.9,1,薯片,零食
2185,乐事沾沾薯120g组合,乐事（Lay,中国大陆,350,1,N,25,1,薯片,零食
2186,好丽友薯愿,好丽友（orion）,河北廊坊,280,2,N,32.9,1,薯片,零食
2187,乐事乐事（Lay,乐事（Lay,中国大陆,450,3,N,75,1,薯片,零食
2188,可比克袋装薯片,可比克,中国福建,230,4,N,3.5,1,薯片,零食
2189,可比克罐装薯片,可比克,中国福建,410,3,N,6.5,1,薯片,零食
2190,乐事春季下午茶礼盒,乐事（Lay,中国大陆,440,3,N,69,1,薯片,零食
2191,可比克罐装薯片,可比克,中国福建,330,4,N,6.3,1,薯片,零食
2192,可比克袋装薯片,可比克,中国福建,280,3,N,3.9,1,薯片,零食
2193,好丽友好友趣韩国泡菜味,好丽友（orion）,河北廊坊,260,3,N,8.9,1,薯片,零食
2194,小王子董小姐薯片,小王子,浙江省杭州市,350,1,N,18.8,1,薯片,零食
2195,好丽友呀!土豆番茄酱味,好丽友（orion）,河北廊坊,270,2,N,8.9,1,薯片,零食
2196,趣莱福虾片,趣莱福（GOOG LIFE FINUTE）,韩国,370,4,N,38,1,薯片,零食
2197,哈得斯薯片,哈得斯（NEVIS）,英国,220,1,N,9.9,1,薯片,零食
2198,旺旺旺旺 浪味仙组合装  蔬菜+番茄  420g,旺旺,中国大陆,310,4,N,36,1,薯片,零食
2199,克恩兹黑胡椒味木薯片150g,克恩兹,印度尼西亚,330,4,N,18.9,1,薯片,零食
2200,粮悦糯米锅巴,粮悦,中国安徽省,410,3,N,10.9,1,薯片,零食
2201,好丽友膨化食品,好丽友（orion）,河北省廊坊市,310,3,N,11.5,1,薯片,零食
2202,可比克薯片,可比克,中国福建,360,4,N,6.3,1,薯片,零食
2203,秦之恋手工麻花锅巴薯片,秦之恋,湖北襄阳,250,2,N,7.9,1,薯片,零食
2204,海太蜂蜜黄油薯片,海太,韩国,410,3,N,49.9,1,薯片,零食
2205,好丽友大凹凸蜂蜜黄油味,好丽友（orion）,河北廊坊,330,3,N,8.9,1,薯片,零食
2206,良品铺子薯片,良品铺子,中国大陆,340,2,N,9.9,1,薯片,零食
2207,好丽友好友趣多汁牛排味,好丽友（orion）,河北廊坊,310,2,N,8.9,1,薯片,零食
2208,刺猬阿甘山药脆片,刺猬阿甘,河南开封,280,2,N,1.8,1,薯片,零食
2209,好丽友好有趣三连包,好丽友（orion）,河北廊坊,350,1,N,8.9,1,薯片,零食
2210,零食大礼包一整箱送女友礼物进口薯片饼干面包巧克力猪饲料礼盒组合装 B款弹幕礼盒,佳釜,中国大陆,340,3,N,149,1,薯片,零食
2211,刺猬阿甘山药脆片,刺猬阿甘,河南开封,220,4,N,2.8,1,薯片,零食
2212,乐吧薯片 混合口味600g（烧烤4袋+番茄4袋+鸡肉4袋+咖喱牛肉4袋）,乐吧,天津,410,4,N,29.9,1,薯片,零食
2213,可比克罐装薯片,可比克,中国福建,320,3,N,6.5,1,薯片,零食
2214,可比克罐装薯片,可比克,中国福建,250,2,N,8.9,1,薯片,零食
2215,乐吧乐吧 薯片（烧烤味+番茄味+海苔味+鸡肉味）50g/袋*4,乐吧,天津,280,2,N,8.9,1,薯片,零食
2216,口水娃1415g礼盒,口水娃,江苏省苏州市,330,4,N,82.9,1,薯片,零食
2217,刺猬阿甘山药脆片,刺猬阿甘,河南开封,280,3,N,1.8,1,薯片,零食
2218,好丽友呀！土豆蜂蜜黄油味,好丽友（orion）,河北廊坊,330,3,N,8.9,1,薯片,零食
2219,秦之恋锅巴薯片休闲零食,秦之恋,湖北,410,2,N,11.9,1,薯片,零食
2220,可比克休闲零食,可比克,中国福建,380,3,N,3.6,1,薯片,零食
2221,可比克休闲零食,可比克,中国福建,430,3,N,3.6,1,薯片,零食
2222,口水娃薯片1000g,口水娃,中国江苏省苏州市,250,2,N,44.9,1,薯片,零食
2223,可比克休闲零食,可比克,中国福建,270,4,N,3.6,1,薯片,零食
2224,好丽友薯愿,好丽友（orion）,河北廊坊,310,3,N,13.9,1,薯片,零食
2225,好丽友膨化食品,好丽友（orion）,河北省廊坊市,310,4,N,5.9,1,薯片,零食
2226,好丽友好友趣,好丽友（orion）,河北廊坊,290,4,N,5.8,1,薯片,零食
2227,可比克袋装薯片,可比克,中国福建,300,3,N,3.5,1,薯片,零食
2228,品客薯片酸乳酪洋葱味110g,品客（Pringles）,中国江苏省苏州市,310,2,N,8.5,1,薯片,零食
2229,克恩兹烧烤味木薯片150g,克恩兹,印度尼西亚,420,2,N,23.8,1,薯片,零食
2230,乐事薯片,乐事（Lay,上海/北京/武汉,420,1,N,6.9,1,薯片,零食
2231,乐事薯片,乐事（Lay,中国大陆,340,3,N,6.6,1,薯片,零食
2232,乐事薯片,乐事（Lay,中国大陆,290,1,N,16.8,1,薯片,零食
2233,乐事薯片,乐事（Lay,上海/北京/武汉,300,1,N,8.1,1,薯片,零食
2234,乐事薯片,乐事（Lay,上海/北京/武汉,360,4,N,8.1,1,薯片,零食
2235,乐事薯片,乐事（Lay,上海/北京/武汉,320,1,N,9.4,1,薯片,零食
2236,乐事大波浪薯片 香脆烤鸡翅味 145g,乐事（Lay,上海市,440,1,N,9.4,1,薯片,零食
2237,乐事薯片,乐事（Lay,上海/北京/武汉,220,2,N,8.1,1,薯片,零食
2238,乐事薯片,乐事（Lay,上海/北京/武汉,380,1,N,9.4,1,薯片,零食
2239,乐事薯片,乐事（Lay,中国大陆,200,3,N,6.5,1,薯片,零食
2240,乐事薯片,乐事（Lay,中国大陆,260,3,N,6.6,1,薯片,零食
2241,乐事零食,乐事（Lay,北京、上海、武汉,410,3,N,10.7,1,薯片,零食
2242,乐事薯片,乐事（Lay,中国大陆,420,1,N,9.4,1,薯片,零食
2243,乐事薯片,乐事（Lay,中国大陆,300,3,N,9.4,1,薯片,零食
2244,乐事薯片,乐事（Lay,中国大陆,410,3,N,6.5,1,薯片,零食
2245,乐事薯片,乐事（Lay,中国大陆,370,4,N,6.6,1,薯片,零食
2246,粮悦糯米锅巴,粮悦,中国安徽省,260,1,N,10.9,1,薯片,零食
2247,乐事薯片,乐事（Lay,中国大陆,390,4,N,6.6,1,薯片,零食
2248,乐事薯片,乐事（Lay,上海/北京/武汉,380,2,N,9.4,1,薯片,零食
2249,乐事大波浪薯片,乐事（Lay,北京、上海、武汉,390,1,N,9.4,1,薯片,零食
2250,乐事薯片,乐事（Lay,上海/北京/武汉,390,2,N,8.1,1,薯片,零食
2251,乐事薯片,乐事（Lay,北京上海,290,3,N,14.9,1,薯片,零食
2252,乐事薯片,乐事（Lay,中国大陆,280,4,N,6.5,1,薯片,零食
2253,乐事薯片,乐事（Lay,中国大陆,240,4,N,5.8,1,薯片,零食
2254,乐事大波浪薯片,乐事（Lay,北京、上海、武汉,230,1,N,9.4,1,薯片,零食
2255,乐事薯片,乐事（Lay,中国大陆,260,4,N,6.6,1,薯片,零食
2256,乐事大波浪薯片,乐事（Lay,中国大陆,420,4,N,6.6,1,薯片,零食
2257,乐事薯片,乐事（Lay,中国大陆,240,3,N,6.5,1,薯片,零食
2258,乐事薯片,乐事（Lay,中国大陆,310,4,N,11.8,1,薯片,零食
2259,乐事大波浪薯片,乐事（Lay,中国大陆,270,1,N,9.4,1,薯片,零食
2260,乐事（Lay,乐事（Lay,中国大陆,410,1,N,29.9,1,薯片,零食
2261,乐事薯片,乐事（Lay,中国大陆,300,4,N,9.4,1,薯片,零食
2262,好丽友薯愿,好丽友（orion）,中国大陆,430,1,N,13.9,1,薯片,零食
2263,良品铺子沙拉薯条,良品铺子,中国大陆,230,1,N,10.7,1,薯片,零食
2264,乐事薯片,乐事（Lay,上海/北京/武汉,300,3,N,8.1,1,薯片,零食
2265,好丽友膨化食品,好丽友（orion）,河北省廊坊市,200,4,N,11.5,1,薯片,零食
2266,可比克袋装薯片,可比克,中国福建,350,1,N,3.9,1,薯片,零食
2267,良品铺子烤肉虾片,良品铺子,湖北武汉,350,3,N,6.9,1,薯片,零食
2268,可比克薯片,可比克,中国福建,310,4,N,3.9,1,薯片,零食
2269,单身狗粮地中海盐味45g袋装,单身狗粮（SINGLE  DOG）,中国山东,200,4,N,5.9,1,薯片,零食
2270,百草味【百草味】地瓜脆片（原味）,百草味,浙江杭州,320,3,N,12.9,1,薯片,零食
2271,乐事薯片,乐事（Lay,中国大陆,280,1,N,6.6,1,薯片,零食
2272,零食大礼包一整箱送女友礼物进口薯片饼干面包巧克力猪饲料礼盒组合装 B款弹幕礼盒,佳釜,中国大陆,410,2,N,149,1,薯片,零食
2273,好丽友呀!土豆里脊牛排味,好丽友（orion）,河北廊坊,340,1,N,8.9,1,薯片,零食
2274,可比克薯片,可比克,中国福建,380,1,N,17.9,1,薯片,零食
2275,好丽友膨化食品,好丽友（orion）,中国大陆,430,1,N,5.9,1,薯片,零食
2276,卡奇加虾猫耳朵240g,卡奇（Kaqi）,辽宁沈阳,340,2,N,11.9,1,薯片,零食
2277,唛之元弹幕盒子,唛之元,中国广东省,390,1,N,149,1,薯片,零食
2278,可比克休闲零食,可比克,中国福建,380,1,N,3.6,1,薯片,零食
2279,单身狗粮地中海盐,单身狗粮（SINGLE  DOG）,中国大陆,240,2,N,10.5,1,薯片,零食
2280,卡乐比日本进口 卡乐比北海道薯条三兄弟  薯片膨化食品  休闲零食 礼盒装180g,卡乐比,日本,210,2,N,89,1,薯片,零食
2281,老街口红薯片,老街口,浙江金华,400,1,N,12.9,1,薯片,零食
2282,卫龙麻辣土豆片200g,卫龙,四川省 德阳市,380,1,N,11.3,1,薯片,零食
2283,卡巴熊吃胖了你就别跑了盒子,卡巴熊（kabaxiong）,中国广东,420,4,N,149,1,薯片,零食
2284,三只松鼠小贱脆薯,三只松鼠（Three Squirrels）,中国大陆,320,3,N,13.9,1,薯片,零食
2285,可比克休闲零食,可比克,中国福建,230,4,N,3.6,1,薯片,零食
2286,旺旺浪味仙,旺旺,中国,300,1,N,6.2,1,薯片,零食
2287,墨西哥少女薯片,墨西哥少女（LA TAPATIA）,美国,440,1,N,29.9,1,薯片,零食
2288,宏途宏途特惠装烤翅味,宏途,河南郑州,210,3,N,18.9,1,薯片,零食
2289,唛之元往后余生全都是你礼盒,唛之元,中国广东省,430,4,N,149,1,薯片,零食
2290,粮悦烤馍片,粮悦,山西省,370,4,N,10.9,1,薯片,零食
2291,好丽友休闲零食,好丽友（orion）,中国大陆,440,3,N,3.5,1,薯片,零食
2292,好丽友薯愿,好丽友（orion）,河北廊坊,380,3,N,13.9,1,薯片,零食
2293,单身粮美式可乐味薯片,单身粮,中国福建省龙岩市,410,1,N,9.8,1,薯片,零食
2294,好丽友膨化食品,好丽友（orion）,河北省廊坊市,330,1,N,5.9,1,薯片,零食
2295,乐事薯片,Lay‘s乐事,美国,390,4,N,28.9,1,薯片,零食
2296,卡巴熊不能陪伴你，我就喂饱你,卡巴熊（kabaxiong）,中国广东,440,2,N,149,1,薯片,零食
2297,克恩兹原味木薯片150g,克恩兹,印度尼西亚,420,1,N,23.8,1,薯片,零食
2298,好丽友呀土豆,好丽友（orion）,河北廊坊,330,2,N,5.8,1,薯片,零食
2299,乐事（Lay,乐事（Lay,中国大陆,270,2,N,58.9,1,薯片,零食
2300,海太蜂蜜黄油薯片,海太,韩国,250,2,N,16.8,1,薯片,零食
2301,Chuba140g木薯片系列,Chuba,印度尼西亚,290,2,N,23.9,1,薯片,零食
2302,乐事大波浪薯片 铁板鱿鱼味 145g,乐事（Lay,上海市,340,1,N,9.4,1,薯片,零食
2303,品客薯片原味110g,品客（Pringles）,中国江苏省苏州市,450,3,N,8.5,1,薯片,零食
2304,墨西哥少女薯片,墨西哥少女（LA TAPATIA）,美国,400,4,N,29.9,1,薯片,零食
2305,可比克薯片,可比克,中国福建,220,1,N,7.9,1,薯片,零食
2306,Chuba140g木薯片系列,Chuba,印度尼西亚,280,2,N,19.9,1,薯片,零食
2307,百草味香辣土豆片 210g,百草味,浙江杭州,290,4,N,12.9,1,薯片,零食
2308,宏途酱香味26g*10,宏途,河南郑州,280,4,N,24.8,1,薯片,零食
2309,乐事大波浪薯片,乐事（Lay,中国大陆,340,3,N,9.4,1,薯片,零食
2310,董小姐 非油炸薯片小王子9袋小包装健康零食大礼包好吃的女生宿舍小食 经典6口味共9包,小王子,中国大陆,290,1,N,19.9,1,薯片,零食
2311,克恩兹芝士味木薯片150g,克恩兹,印度尼西亚,350,3,N,23.8,1,薯片,零食
2312,刺猬阿甘山药脆片,刺猬阿甘,河南开封,400,1,N,2.8,1,薯片,零食
2313,品客薯片香辣味110g,品客（Pringles）,中国江苏省苏州市,260,1,N,8.5,1,薯片,零食
2314,黔椒苑【盘州馆】麻辣土豆片250g*3贵州特产麻辣洋芋片薯片休闲零食 3*250g,黔椒苑（Qianjiao yuan）,中国大陆,290,3,N,33.9,1,薯片,零食
2315,满199减100_百草味 山药片45g 办公室膨化食品休闲零食薯片特产小吃 MJ 香葱味,百草味,中国大陆,440,2,N,8.9,1,薯片,零食
2316,乐事薯条,乐事（Lay,上海/北京/武汉,410,3,N,5.7,1,薯片,零食
2317,宏途番茄味26g*10,宏途,河南郑州,210,2,N,26.8,1,薯片,零食
2318,小王子呆不二薯片10包,小王子,浙江省杭州市,210,2,N,18.9,1,薯片,零食
2319,好丽友膨化食品,好丽友（orion）,辽宁沈阳,250,2,N,9.9,1,薯片,零食
2320,三惠膨化大礼包,三惠,福建漳州,370,4,N,21.9,1,薯片,零食
2321,宏途麻辣味26g*10,宏途,河南郑州,280,4,N,26.8,1,薯片,零食
2322,刺猬阿甘山药脆片,刺猬阿甘,河南开封,250,2,N,1.8,1,薯片,零食
2323,三只松鼠薯片,三只松鼠（Three Squirrels）,山东省淄博市,260,2,N,7.9,1,薯片,零食
2324,刺猬阿甘山药脆片,刺猬阿甘,河南开封,400,3,N,29.9,1,薯片,零食
2325,单身狗粮济州岛青瓜风味45g,单身狗粮（SINGLE  DOG）,中国山东,410,4,N,5.9,1,薯片,零食
2326,宏途特惠装酱香味90g*2,宏途,河南郑州,380,2,N,18.9,1,薯片,零食
2327,刺猬阿甘山药脆片,刺猬阿甘,河南开封,290,2,N,1.8,1,薯片,零食
2328,乐事薯片,Lay‘s乐事,美国,430,3,N,29.9,1,薯片,零食
2329,好丽友休闲零食,好丽友（orion）,中国大陆,440,3,N,3.5,1,薯片,零食
2330,蜀道香山药片,蜀道香,湖北襄阳,420,3,N,7.9,1,薯片,零食
2331,卡奇黑糖猫耳朵240g,卡奇（Kaqi）,辽宁沈阳,380,4,N,7.9,1,薯片,零食
2332,克恩兹黑胡椒味木薯片,克恩兹,印度尼西亚,400,4,N,11.8,1,薯片,零食
2333,奇多玉米妙脆角 魔力炭烧味 65g,奇多,江苏南京,220,2,N,5.8,1,薯片,零食
2334,盼盼虾条,盼盼,滁州,240,2,N,15.5,1,薯片,零食
2335,乐事薯片,乐事（Lay,北京、上海、武汉,240,2,N,16.9,1,薯片,零食
2336,克恩兹芝士味木薯片,克恩兹,印度尼西亚,400,2,N,11.9,1,薯片,零食
2337,上好佳田园薯片(甜辣味),上好佳,中国大陆 上海市,240,2,N,39.9,1,薯片,零食
2338,墨西哥少女薯片,墨西哥少女（LA TAPATIA）,美国,290,2,N,29.9,1,薯片,零食
2339,单身粮地中海盐味薯片,单身粮,中国福建省龙岩市,420,4,N,9.8,1,薯片,零食
2340,乐事薯片,Lay‘s乐事,美国,370,2,N,29.5,1,薯片,零食
2341,品客薯片浓香奶酪味110g,品客（Pringles）,中国江苏省苏州市,420,1,N,8.5,1,薯片,零食
2342,奇多玉米妙脆角 美式茄汁味 65g,奇多,江苏南京,330,2,N,5.8,1,薯片,零食
2343,阿婆家的贝肯熊有点笑料 60g*4 组合装,阿婆家的,浙江省杭州市,210,3,N,29.9,1,薯片,零食
2344,单身狗粮海盐味100g罐装,单身狗粮（SINGLE  DOG）,中国山东,440,2,N,13.8,1,薯片,零食
2345,怀恋烧烤味山药薄片160g,怀恋,河南焦作,200,4,N,9.5,1,薯片,零食
2346,怀恋麻辣鸡片味山药薄片160g,怀恋,河南焦作,250,3,N,13.9,1,薯片,零食
2347,良品铺子薯片,良品铺子,天津市,430,1,N,12.9,1,薯片,零食
2348,唛之元零食大礼包30包精选系列,唛之元,中国广东深圳,430,1,N,139,1,薯片,零食
2349,好巴食香辣土豆片258g,好巴食,四川成都,410,4,N,12,1,薯片,零食
2350,丽芝士零食大礼包,丽芝士（Richeese）,马来西亚,420,3,N,125,1,薯片,零食
2351,豪氏山药薄片,豪氏,中国河南省郑州市,390,4,N,16.8,1,薯片,零食
2352,粮悦烤馍片,粮悦,中国山西省,410,4,N,10.9,1,薯片,零食
2353,好丽友好友趣,好丽友（orion）,河北廊坊,370,3,N,5.8,1,薯片,零食
2354,乐事薯片,乐事（Lay,北京/上海/武汉,260,3,N,16.9,1,薯片,零食
2355,天使 土豆片休闲食品 薯片薯条土豆片108g*5袋 云南特产零食小吃 麻辣味,天使,中国大陆,380,4,N,32.5,1,薯片,零食
2356,奇多玉米妙脆角 葱香原味 65g,奇多,江苏南京,440,3,N,5.8,1,薯片,零食
2357,海太蜂蜜黄油薯片,海太,韩国,400,3,N,49.9,1,薯片,零食
2358,单身粮日式青芥味薯片,单身粮,中国福建省龙岩市,270,2,N,9.8,1,薯片,零食
2359,洽洽喀吱脆薯片薯脆6口味随机组合45*12支 恰恰非油炸食品混合装零食大礼包小吃批发,洽洽,中国大陆,220,2,N,23.9,1,薯片,零食
2360,克恩兹烧烤味木薯片,克恩兹,印度尼西亚,420,4,N,11.8,1,薯片,零食
2361,蜀道香 【满300-200】香辣山药片65g 麻辣薯片薯条膨化食品网红休闲零食,蜀道香,中国大陆,420,1,N,19.8,1,薯片,零食
2362,好丽友大凹凸蜂蜜黄油味,好丽友（orion）,河北廊坊,400,2,N,5.8,1,薯片,零食
2363,盼盼艾比利薯片,盼盼,晋江,280,1,N,19.9,1,薯片,零食
2364,欧儿9556923005567,欧儿,马来西亚,420,3,N,9.9,1,薯片,零食
2365,过山车过山车味薯片（芥末味）,过山车,马来西亚,420,3,N,14.5,1,薯片,零食
